POWO_ID,threat_prediction,full_name,GBIF_SuggestedKey,kin,phy,ord,fam,GBIF_SuggestedGen,GBIF_SuggestedSpe,GBIF_Suggestedauth,GBIF_SuggestedNameStatus,GBIF_AcceptedKey,Warning,TDWGCount,EcoregionCount,EOO,AOO,RecordCount,norm_forest_loss,norm_hfoot
979828-1,Insufficient Data,Amorphophallus aberrans Hett.,2871796,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus aberrans,Hett.,ACCEPTED,2871796,No GBIF points,,,,,,,
77135212-1,Insufficient Data,"Amorphophallus adamsensis Magtoto, Mones, Ballada, Austria, R.M.Dizon, Alangui, Regina",9539936,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus adamsensis,"Magtoto, Mones, Ballada, Austria, R.M.Dizon, Alangui & Regina",ACCEPTED,9539936,No GBIF points,,,,,,,
979830-1,Insufficient Data,Amorphophallus angulatus Hett. & A.Vogel,2871451,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus angulatus,Hett. & A.Vogel,ACCEPTED,2871451,No GBIF points,,,,,,,
979831-1,Insufficient Data,Amorphophallus angustispathus Hett.,2871495,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus angustispathus,Hett.,ACCEPTED,2871495,No GBIF points,,,,,,,
979832-1,Insufficient Data,Amorphophallus annulifer Hett.,2871455,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus annulifer,Hett.,ACCEPTED,2871455,No GBIF points,,,,,,,
77127638-1,Insufficient Data,"Amorphophallus arcuspadix A.Galloway, Ongsakul & Petra Schmidt",9466318,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus arcuspadix,"A.Galloway, Ongsakul & Petra Schmidt",ACCEPTED,9466318,No GBIF points,,,,,,,
1021606-1,Insufficient Data,Amorphophallus atrorubens Hett. & Sizemore,2871750,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus atrorubens,Hett. & M.Sizemore,ACCEPTED,2871750,No GBIF points,,,,,,,
84300-1,Insufficient Data,Amorphophallus bangkokensis Gagnep.,2871539,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus bangkokensis,Gagnep.,ACCEPTED,2871539,No GBIF points,,,,,,,
60470211-2,Insufficient Data,Amorphophallus barbatus A.Galloway & Ongsakul,9632379,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus barbatus,A.Galloway & Ongsakul,ACCEPTED,9632379,No GBIF points,,,,,,,
77135977-1,Insufficient Data,"Amorphophallus bhandarensis S.R.Yadav, Kahalkar & Bhuskute",8249259,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus bhandarensis,"S.R.Yadav, Kahalkar & Bhuskute",ACCEPTED,8249259,No GBIF points,,,,,,,
77127639-1,Insufficient Data,"Amorphophallus bolikhamxayensis A.Galloway, Ongsakul & Petra Schmidt",9540701,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus bolikhamxayensis,"A.Galloway, Ongsakul & Petra Schmidt",ACCEPTED,9540701,No GBIF points,,,,,,,
979864-1,Insufficient Data,Amorphophallus bonaccordensis Sivad. & N.Mohanan,2871454,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus bonaccordensis,M.Sivadasan & N.Mohanan,ACCEPTED,2871454,No GBIF points,,,,,,,
1021607-1,Insufficient Data,Amorphophallus boyceanus Hett.,2871516,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus boyceanus,Hett.,ACCEPTED,2871516,No GBIF points,,,,,,,
77127640-1,Insufficient Data,"Amorphophallus brevipetiolatus A.Galloway, Ongsakul & Petra Schmidt",9234306,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus brevipetiolatus,"A.Galloway, Ongsakul & Petra Schmidt",ACCEPTED,9234306,No GBIF points,,,,,,,
84307-1,Insufficient Data,Amorphophallus brevispathus Gagnep.,2871651,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus brevispathus,Gagnep.,ACCEPTED,2871651,No GBIF points,,,,,,,
77157352-1,Insufficient Data,Amorphophallus bubenensis J.T.Yin & Hett.,9317090,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus bubenensis,J.T.Yin & Hett.,ACCEPTED,9317090,No GBIF points,,,,,,,
84309-1,Insufficient Data,Amorphophallus bufo Ridl.,2871749,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus bufo,Ridl.,ACCEPTED,2871749,No GBIF points,,,,,,,
84318-1,Insufficient Data,Amorphophallus chlorospathus Kurz ex Hook.f.,2871496,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus chlorospathus,Kurz ex Hook.f.,ACCEPTED,2871496,No GBIF points,,,,,,,
84319-1,Insufficient Data,Amorphophallus cirrifer Stapf,2871519,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus cirrifer,Stapf,ACCEPTED,2871519,No GBIF points,,,,,,,
60470212-2,Insufficient Data,Amorphophallus claudelii A.Galloway & Ongsakul,9613659,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus claudelii,A.Galloway & Ongsakul,ACCEPTED,9613659,No GBIF points,,,,,,,
84322-1,Insufficient Data,Amorphophallus commutatus (Schott) Engl.,2871643,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus commutatus,Engl. (Schott),ACCEPTED,2871643,No GBIF points,,,,,,,
979836-1,Insufficient Data,Amorphophallus costatus Hett.,2871752,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus costatus,Hett.,ACCEPTED,2871752,No GBIF points,,,,,,,
943023-1,Insufficient Data,Amorphophallus coudercii (Bogner) Bogner,2871763,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus coudercii,Bogner (Bogner),ACCEPTED,2871763,No GBIF points,,,,,,,
77127641-1,Insufficient Data,"Amorphophallus crispifolius A.Galloway, Ongsakul & Petra Schmidt",9471450,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus crispifolius,"A.Galloway, Ongsakul & Petra Schmidt",ACCEPTED,9471450,No GBIF points,,,,,,,
60443280-2,Insufficient Data,Amorphophallus croatii Hett. & A.Galloway,2871390,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus croatii,Hett. & A.Galloway,ACCEPTED,2871390,No GBIF points,,,,,,,
979837-1,Insufficient Data,Amorphophallus curvistylis Hett.,2871391,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus curvistylis,Hett.,ACCEPTED,2871391,No GBIF points,,,,,,,
979839-1,Insufficient Data,Amorphophallus declinatus Hett.,2871795,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus declinatus,Hett.,ACCEPTED,2871795,No GBIF points,,,,,,,
84328-1,Insufficient Data,Amorphophallus decus-silvae Backer & Alderw.,2871401,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus decus-silvae,Backer & Alderw.,ACCEPTED,2871401,No GBIF points,,,,,,,
84330-1,Insufficient Data,Amorphophallus discophorus Backer & Alderw.,2871458,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus discophorus,Backer & Alderw.,ACCEPTED,2871458,No GBIF points,,,,,,,
1021609-1,Insufficient Data,Amorphophallus dzui Hett.,2871602,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus dzui,Hett.,ACCEPTED,2871602,No GBIF points,,,,,,,
968075-1,Insufficient Data,Amorphophallus echinatus Bogner & Mayo,2871604,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus echinatus,Bogner & Mayo,ACCEPTED,2871604,No GBIF points,,,,,,,
84337-1,Insufficient Data,Amorphophallus elatus Hook.f.,2871686,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus elatus,Hook.f.,ACCEPTED,2871686,No GBIF points,,,,,,,
84338-1,Insufficient Data,Amorphophallus elegans Ridl.,2871605,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus elegans,Ridl.,ACCEPTED,2871605,No GBIF points,,,,,,,
84339-1,Insufficient Data,Amorphophallus elliottii Hook.f.,2871754,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus elliottii,Hook.f.,ACCEPTED,2871754,No GBIF points,,,,,,,
60443279-2,Insufficient Data,"Amorphophallus erythrororrhachis Hett., Pronk & R.Kaufmann",2871780,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus erythrororrhachis,"Hett., Pronk & R.Kaufmann",ACCEPTED,2871780,No GBIF points,,,,,,,
77125798-1,Insufficient Data,Amorphophallus fallax (Serebryanyi) Hett. & Claudel,9552658,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus fallax,Hett. & Claudel (Serebryanyi),ACCEPTED,9552658,No GBIF points,,,,,,,
77127642-1,Insufficient Data,Amorphophallus ferruginosus A.Galloway,9529734,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus ferruginosus,A.Galloway,ACCEPTED,9529734,No GBIF points,,,,,,,
84344-1,Insufficient Data,Amorphophallus forbesii (Engl.) Engl. & Gehrm.,2871497,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus forbesii,Engl. & Gehrm.,ACCEPTED,2871497,No GBIF points,,,,,,,
84346-1,Insufficient Data,Amorphophallus gallaensis (Engl.) N.E.Br.,2871630,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus gallaensis,N.E.Br.,ACCEPTED,2871630,No GBIF points,,,,,,,
60443282-2,Insufficient Data,Amorphophallus gallowayi Hett.,2871730,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus gallowayi,Hett.,ACCEPTED,2871730,No GBIF points,,,,,,,
60443283-2,Insufficient Data,Amorphophallus glaucophyllus Hett. & Serebryanyi,2871517,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus glaucophyllus,Hett. & Serebryanyi,ACCEPTED,2871517,No GBIF points,,,,,,,
84351-1,Insufficient Data,Amorphophallus gliruroides Engl.,2871627,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus gliruroides,Engl.,ACCEPTED,2871627,No GBIF points,,,,,,,
979842-1,Insufficient Data,Amorphophallus glossophyllus Hett.,2871778,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus glossophyllus,Hett.,ACCEPTED,2871778,No GBIF points,,,,,,,
84354-1,Insufficient Data,Amorphophallus gracilior Hutch.,2871788,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus gracilior,Hutch.,ACCEPTED,2871788,No GBIF points,,,,,,,
84355-1,Insufficient Data,Amorphophallus gracilis Engl.,2871392,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus gracilis,Engl.,ACCEPTED,2871392,No GBIF points,,,,,,,
979843-1,Insufficient Data,Amorphophallus hayi Hett.,2871574,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus hayi,Hett.,ACCEPTED,2871574,No GBIF points,,,,,,,
77138497-1,Insufficient Data,Amorphophallus hemicryptus Hett. & J.F.Maxwell,9302079,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus hemicryptus,Hett. & J.F.Maxwell,ACCEPTED,9302079,No GBIF points,,,,,,,
998457-1,Insufficient Data,Amorphophallus hetterscheidii Ittenb. & Lobin,2871592,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus hetterscheidii,Ittenb. & Lobin,ACCEPTED,2871592,No GBIF points,,,,,,,
84364-1,Insufficient Data,Amorphophallus hewittii Alderw.,2871610,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus hewittii,Alderw.,ACCEPTED,2871610,No GBIF points,,,,,,,
84366-1,Insufficient Data,Amorphophallus hirsutus Teijsm. & Binn.,2871654,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus hirsutus,Teijsm. & Binn.,ACCEPTED,2871654,No GBIF points,,,,,,,
84368-1,Insufficient Data,Amorphophallus hohenackeri (Schott) Engl. & Gehrm.,2871744,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus hohenackeri,Engl. & Gehrm.,ACCEPTED,2871744,No GBIF points,,,,,,,
961110-1,Insufficient Data,Amorphophallus hottae Bogner & Hett.,2871687,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus hottae,Bogner & Hett.,ACCEPTED,2871687,No GBIF points,,,,,,,
84370-1,Insufficient Data,Amorphophallus incurvatus Alderw.,2871725,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus incurvatus,Alderw.,ACCEPTED,2871725,No GBIF points,,,,,,,
979844-1,Insufficient Data,"Amorphophallus infundibuliformis Hett., A.Dearden & A.Vogel",2871766,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus infundibuliformis,"Hett., A.Dearden & A.Vogel",ACCEPTED,2871766,No GBIF points,,,,,,,
77097840-1,Insufficient Data,Amorphophallus josefbogneri Hett.,3604594,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus josefbogneri,Hett.,ACCEPTED,3604594,No GBIF points,,,,,,,
60437817-2,Insufficient Data,"Amorphophallus julaihii Ipor, Tawan & P.C.Boyce",2871589,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus julaihii,"Ipor, Tawan & P.C.Boyce",ACCEPTED,2871589,No GBIF points,,,,,,,
77105140-1,Insufficient Data,Amorphophallus juliae P.C.Boyce & Hett.,6310076,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus juliae,P.C.Boyce & Hett.,ACCEPTED,6310076,No GBIF points,,,,,,,
60470213-2,Insufficient Data,Amorphophallus khammouanensis A.Galloway,9429293,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus khammouanensis,A.Galloway,ACCEPTED,9429293,No GBIF points,,,,,,,
77155467-1,Insufficient Data,"Amorphophallus kienluongensis V.D.Nguyen, Luu & Hett.",9367289,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus kienluongensis,"V.D.Nguyen, Luu & Hett.",ACCEPTED,9367289,No GBIF points,,,,,,,
979863-1,Insufficient Data,"Amorphophallus konkanensis Hett., S.R.Yadav & K.S.Patil",2871488,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus konkanensis,"Hett., S.R.Yadav & K.S.Patil",ACCEPTED,2871488,No GBIF points,,,,,,,
84378-1,Insufficient Data,Amorphophallus koratensis Gagnep.,2871505,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus koratensis,Gagnep.,ACCEPTED,2871505,No GBIF points,,,,,,,
77125799-1,Insufficient Data,Amorphophallus kuznetsovii (Serebryanyi) Hett. & Claudel,9615265,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus kuznetsovii,Hett. & Claudel (Serebryanyi),ACCEPTED,9615265,No GBIF points,,,,,,,
77125800-1,Insufficient Data,Amorphophallus lanceolatus (Serebryanyi) Hett. & Claudel,9242220,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus lanceolatus,Hett. & Claudel (Serebryanyi),ACCEPTED,9242220,No GBIF points,,,,,,,
979845-1,Insufficient Data,Amorphophallus lanuginosus Hett.,2871626,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus lanuginosus,Hett.,ACCEPTED,2871626,No GBIF points,,,,,,,
1021610-1,Insufficient Data,Amorphophallus longicomus Hett. & Serebryanyi,2871482,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus longicomus,Hett. & Serebryanyi,ACCEPTED,2871482,No GBIF points,,,,,,,
983158-1,Insufficient Data,Amorphophallus longiconnectivus Bogner,2871503,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus longiconnectivus,Bogner,ACCEPTED,2871503,No GBIF points,,,,,,,
84388-1,Insufficient Data,Amorphophallus longispathaceus Engl. & Gehrm.,2871532,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus longispathaceus,Engl. & Gehrm.,ACCEPTED,2871532,No GBIF points,,,,,,,
84391-1,Insufficient Data,Amorphophallus luzoniensis Merr.,2871618,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus luzoniensis,Merr.,ACCEPTED,2871618,No GBIF points,,,,,,,
84392-1,Insufficient Data,Amorphophallus lyratus (Roxb.) Kunth,2871647,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus lyratus,Kunth,ACCEPTED,2871647,No GBIF points,,,,,,,
77125802-1,Insufficient Data,Amorphophallus macrophyllus (Gagnep. ex Serebryanyi) Hett. & Claudel,9252356,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus macrophyllus,Hett. & Claudel (Gagnep. ex Serebryanyi),ACCEPTED,9252356,No GBIF points,,,,,,,
979847-1,Insufficient Data,Amorphophallus manta Hett. & Ittenbach,2871760,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus manta,Hett. & Ittenb.,ACCEPTED,2871760,No GBIF points,,,,,,,
979848-1,Insufficient Data,Amorphophallus maxwellii Hett.,2871582,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus maxwellii,Hett.,ACCEPTED,2871582,No GBIF points,,,,,,,
84406-1,Insufficient Data,Amorphophallus mildbraedii K.Krause,2871657,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus mildbraedii,K.Krause,ACCEPTED,2871657,No GBIF points,,,,,,,
84407-1,Insufficient Data,Amorphophallus minor Ridl.,2871653,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus minor,Ridl.,ACCEPTED,2871653,No GBIF points,,,,,,,
84410-1,Insufficient Data,Amorphophallus mysorensis E.Barnes & C.E.C.Fisch.,2871731,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus mysorensis,E.Barnes & C.E.C.Fisch.,ACCEPTED,2871731,No GBIF points,,,,,,,
84411-1,Insufficient Data,Amorphophallus napiger Gagnep.,2871794,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus napiger,Gagnep.,ACCEPTED,2871794,No GBIF points,,,,,,,
77122402-1,Insufficient Data,"Amorphophallus natolii Hett., Wistuba, V.B.Amoroso, Medecilo & Claudel",7410673,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus natolii,"Hett., Wistuba, V.B.Amoroso, Medecilo & Claudel",ACCEPTED,7410673,No GBIF points,,,,,,,
77105141-1,Insufficient Data,Amorphophallus niahensis P.C.Boyce & Hett.,6310077,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus niahensis,P.C.Boyce & Hett.,ACCEPTED,6310077,No GBIF points,,,,,,,
77138498-1,Insufficient Data,Amorphophallus nicolaii Hett.,9536527,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus nicolaii,Hett.,ACCEPTED,9536527,No GBIF points,,,,,,,
84414-1,Insufficient Data,Amorphophallus obovoideus Alderw.,2871432,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus obovoideus,Alderw.,ACCEPTED,2871432,No GBIF points,,,,,,,
1021611-1,Insufficient Data,Amorphophallus obscurus Hett. & Sizemore,2871453,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus obscurus,Hett. & M.Sizemore,ACCEPTED,2871453,No GBIF points,,,,,,,
77097847-1,Insufficient Data,Amorphophallus ongsakulii Hett. & A.Galloway,3604525,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus ongsakulii,Hett. & A.Galloway,ACCEPTED,3604525,No GBIF points,,,,,,,
979850-1,Insufficient Data,Amorphophallus opertus Hett.,2871575,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus opertus,Hett.,ACCEPTED,2871575,No GBIF points,,,,,,,
84421-1,Insufficient Data,Amorphophallus paucisectus Alderw.,2871688,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus paucisectus,Alderw.,ACCEPTED,2871688,No GBIF points,,,,,,,
84422-1,Insufficient Data,Amorphophallus perakensis Engl.,2871779,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus perakensis,Engl.,ACCEPTED,2871779,No GBIF points,,,,,,,
979852-1,Insufficient Data,Amorphophallus pilosus Hett.,2871531,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus pilosus,Hett.,ACCEPTED,2871531,No GBIF points,,,,,,,
84425-1,Insufficient Data,Amorphophallus plicatus Bok & H.J.Lam,2871603,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus plicatus,Bok & H.J.Lam,ACCEPTED,2871603,No GBIF points,,,,,,,
77097848-1,Insufficient Data,Amorphophallus prolificus Hett. & A.Galloway,3604492,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus prolificus,Hett. & A.Galloway,ACCEPTED,3604492,No GBIF points,,,,,,,
77138499-1,Insufficient Data,Amorphophallus pulchellus Hett. & Schuit.,9319559,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus pulchellus,Hett. & Schuit.,ACCEPTED,9319559,No GBIF points,,,,,,,
84429-1,Insufficient Data,Amorphophallus purpurascens Kurz ex Hook.f.,2871675,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus purpurascens,Kurz ex Hook.f.,ACCEPTED,2871675,No GBIF points,,,,,,,
979862-1,Insufficient Data,Amorphophallus pusillus Hett. & Serebryanyi,2871765,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus pusillus,Hett. & Serebryanyi,ACCEPTED,2871765,No GBIF points,,,,,,,
77086577-1,Insufficient Data,"Amorphophallus ranchanensis Ipor, A.Simon & Meekiong",2871656,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus ranchanensis,"Ipor, A.Simon & Meekiong",ACCEPTED,2871656,No GBIF points,,,,,,,
77097850-1,Insufficient Data,Amorphophallus reflexus Hett. & A.Galloway,3604485,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus reflexus,Hett. & A.Galloway,ACCEPTED,3604485,No GBIF points,,,,,,,
979854-1,Insufficient Data,Amorphophallus rhizomatosus Hett.,2871797,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus rhizomatosus,Hett.,ACCEPTED,2871797,No GBIF points,,,,,,,
979855-1,Insufficient Data,Amorphophallus rostratus Hett.,2871434,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus rostratus,Hett.,ACCEPTED,2871434,No GBIF points,,,,,,,
979856-1,Insufficient Data,Amorphophallus rugosus Hett. & A.L.Lamb,2871457,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus rugosus,Hett. & A.L.Lamb,ACCEPTED,2871457,No GBIF points,,,,,,,
84434-1,Insufficient Data,Amorphophallus sagittarius Steenis,2871473,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus sagittarius,Steenis,ACCEPTED,2871473,No GBIF points,,,,,,,
979857-1,Insufficient Data,Amorphophallus salmoneus Hett.,2871593,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus salmoneus,Hett.,ACCEPTED,2871593,No GBIF points,,,,,,,
84435-1,Insufficient Data,Amorphophallus saraburensis Gagnep.,3604475,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus saraburensis,Gagnep.,ACCEPTED,3604475,No GBIF points,,,,,,,
979861-1,Insufficient Data,Amorphophallus scaber Serebryanyi & Hett.,2871512,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus scaber,Serebryanyi & Hett.,ACCEPTED,2871512,No GBIF points,,,,,,,
77097851-1,Insufficient Data,Amorphophallus schmidtiae Hett. & A.Galloway,3604470,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus schmidtiae,Hett. & A.Galloway,ACCEPTED,3604470,No GBIF points,,,,,,,
1021615-1,Insufficient Data,Amorphophallus scutatus Hett. & T.C.Chapm.,2871407,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus scutatus,Hett. & T.C.Chapman,ACCEPTED,2871407,No GBIF points,,,,,,,
77097852-1,Insufficient Data,Amorphophallus serrulatus Hett. & A.Galloway,3604463,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus serrulatus,Hett. & A.Galloway,ACCEPTED,3604463,No GBIF points,,,,,,,
60427978-2,Insufficient Data,Amorphophallus sinuatus Hett. & V.D.Nguyen,2871499,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus sinuatus,Hett. & V.D.Nguyen,ACCEPTED,2871499,No GBIF points,,,,,,,
1021616-1,Insufficient Data,Amorphophallus sizemoreae Hett.,2871674,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus sizemoreae,Hett.,ACCEPTED,2871674,No GBIF points,,,,,,,
84443-1,Insufficient Data,Amorphophallus sparsiflorus Hook.f.,2871506,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus sparsiflorus,Hook.f.,ACCEPTED,2871506,No GBIF points,,,,,,,
84445-1,Insufficient Data,Amorphophallus spectabilis (Miq.) Engl.,2871568,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus spectabilis,Engl.,ACCEPTED,2871568,No GBIF points,,,,,,,
84449-1,Insufficient Data,Amorphophallus subcymbiformis Alderw.,2871728,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus subcymbiformis,Alderw.,ACCEPTED,2871728,No GBIF points,,,,,,,
77111152-1,Insufficient Data,"Amorphophallus suwidjianus Ipor, Tawan & Meekiong",7494580,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus suwidjianus,"Ipor, Tawan & Meekiong",ACCEPTED,7494580,No GBIF points,,,,,,,
1021617-1,Insufficient Data,Amorphophallus symonianus Hett. & Sizemore,2871578,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus symonianus,Hett. & M.Sizemore,ACCEPTED,2871578,No GBIF points,,,,,,,
1021618-1,Insufficient Data,Amorphophallus synandrifer Hett. & V.D.Nguyen,2871729,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus synandrifer,Hett. & V.D.Nguyen,ACCEPTED,2871729,No GBIF points,,,,,,,
77125804-1,Insufficient Data,Amorphophallus terrestris Hett. & Claudel,9487204,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus terrestris,Hett. & Claudel,ACCEPTED,9487204,No GBIF points,,,,,,,
