"accepted","full_name","base_url","POWO_ID","family"
"TRUE","Carlowrightia albiflora T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47536-2","Acanthaceae"
"TRUE","Carlowrightia arizonica A.Gray","/taxon/urn:lsid:ipni.org:names:","46826-1","Acanthaceae"
"TRUE","Carlowrightia ecuadoriana T.F.Daniel & Wassh.","/taxon/urn:lsid:ipni.org:names:","305989-2","Acanthaceae"
"TRUE","Carlowrightia fuertensis T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","274138-2","Acanthaceae"
"TRUE","Carlowrightia hapalocarpa B.L.Rob. & Greenm.","/taxon/urn:lsid:ipni.org:names:","47546-2","Acanthaceae"
"TRUE","Carlowrightia henricksonii T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47547-2","Acanthaceae"
"TRUE","Carlowrightia hintonii T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47548-2","Acanthaceae"
"TRUE","Carlowrightia huicholiana T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","274139-2","Acanthaceae"
"TRUE","Carlowrightia lesueurii Henrard & T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47550-2","Acanthaceae"
"TRUE","Carlowrightia lindauiana Standl.","/taxon/urn:lsid:ipni.org:names:","298354-2","Acanthaceae"
"TRUE","Carlowrightia linearifolia (Torr.) A.Gray","/taxon/urn:lsid:ipni.org:names:","46838-1","Acanthaceae"
"TRUE","Carlowrightia mcvaughii T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47552-2","Acanthaceae"
"TRUE","Carlowrightia mexicana Henrard & T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47553-2","Acanthaceae"
"TRUE","Carlowrightia myriantha (Standl.) Standl.","/taxon/urn:lsid:ipni.org:names:","46842-1","Acanthaceae"
"TRUE","Carlowrightia neesiana (Schauer) T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","274140-2","Acanthaceae"
"TRUE","Carlowrightia ovata A.Gray","/taxon/urn:lsid:ipni.org:names:","47556-2","Acanthaceae"
"TRUE","Carlowrightia parviflora (Buckley) Wassh.","/taxon/urn:lsid:ipni.org:names:","47557-2","Acanthaceae"
"TRUE","Carlowrightia parvifolia Brandegee","/taxon/urn:lsid:ipni.org:names:","47558-2","Acanthaceae"
"TRUE","Carlowrightia pectinata Brandegee","/taxon/urn:lsid:ipni.org:names:","47559-2","Acanthaceae"
"TRUE","Carlowrightia pringlei B.L.Rob. & Greenm.","/taxon/urn:lsid:ipni.org:names:","47560-2","Acanthaceae"
"TRUE","Carlowrightia purpurea T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47562-2","Acanthaceae"
"TRUE","Carlowrightia serpyllifolia A.Gray","/taxon/urn:lsid:ipni.org:names:","47563-2","Acanthaceae"
"TRUE","Carlowrightia sulcata (Nees) C.Ezcurra","/taxon/urn:lsid:ipni.org:names:","988686-1","Acanthaceae"
"TRUE","Carlowrightia texana Henrard & T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47565-2","Acanthaceae"
"TRUE","Carlowrightia torreyana Wassh.","/taxon/urn:lsid:ipni.org:names:","47566-2","Acanthaceae"
"TRUE","Carlowrightia trichocarpa T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","47567-2","Acanthaceae"
"TRUE","Carlowrightia venturae T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","327077-2","Acanthaceae"
"TRUE","Celerina seyrigii Benoist","/taxon/urn:lsid:ipni.org:names:","46853-1","Acanthaceae"
"TRUE","Cephalacanthus maculatus Lindau","/taxon/urn:lsid:ipni.org:names:","52085-2","Acanthaceae"
"TRUE","Cephalophis lukei Vollesen","/taxon/urn:lsid:ipni.org:names:","77109778-1","Acanthaceae"
"TRUE","Chalarothyrsus amplexicaulis Lindau","/taxon/urn:lsid:ipni.org:names:","54292-2","Acanthaceae"
"TRUE","Chamaeranthemum beyrichii Nees","/taxon/urn:lsid:ipni.org:names:","46892-1","Acanthaceae"
"TRUE","Chamaeranthemum durandii Leonard","/taxon/urn:lsid:ipni.org:names:","55118-2","Acanthaceae"
"TRUE","Chamaeranthemum malifolium (Nees) A.L.A.Côrtes","/taxon/urn:lsid:ipni.org:names:","77165488-1","Acanthaceae"
"TRUE","Chamaeranthemum tonduzii Lindau","/taxon/urn:lsid:ipni.org:names:","55120-2","Acanthaceae"
"TRUE","Chamaeranthemum venosum M.B.Foster ex Wassh. & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","55121-2","Acanthaceae"
"TRUE","Chileranthemum lottiae T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","305770-2","Acanthaceae"
"TRUE","Chileranthemum pyramidatum (Lindau) T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","981961-1","Acanthaceae"
"TRUE","Chileranthemum trifidum Oerst.","/taxon/urn:lsid:ipni.org:names:","46915-1","Acanthaceae"
"TRUE","Chlamydacanthus euphorbioides Lindau","/taxon/urn:lsid:ipni.org:names:","46921-1","Acanthaceae"
"TRUE","Chlamydacanthus lindavianus H.J.P.Winkl.","/taxon/urn:lsid:ipni.org:names:","46923-1","Acanthaceae"
"TRUE","Chlamydacanthus rupestris (Nees) Govaerts","/taxon/urn:lsid:ipni.org:names:","1009750-1","Acanthaceae"
"TRUE","Chlamydocardia buettneri Lindau","/taxon/urn:lsid:ipni.org:names:","46924-1","Acanthaceae"
"TRUE","Chlamydocardia subrhomboidea Lindau","/taxon/urn:lsid:ipni.org:names:","46927-1","Acanthaceae"
"TRUE","Chorisochora chascanoides Thulin & I.Darbysh.","/taxon/urn:lsid:ipni.org:names:","77117180-1","Acanthaceae"
"TRUE","Chorisochora minor (Balf.f.) Vollesen","/taxon/urn:lsid:ipni.org:names:","979034-1","Acanthaceae"
"TRUE","Chorisochora striata (Balf.f.) Vollesen","/taxon/urn:lsid:ipni.org:names:","979033-1","Acanthaceae"
"TRUE","Chorisochora transvaalensis (A.Meeuse) Vollesen","/taxon/urn:lsid:ipni.org:names:","979035-1","Acanthaceae"
"TRUE","Chroesthes bracteata (Imlay) B.Hansen","/taxon/urn:lsid:ipni.org:names:","912228-1","Acanthaceae"
"TRUE","Chroesthes lanceolata (T.Anderson) B.Hansen","/taxon/urn:lsid:ipni.org:names:","912229-1","Acanthaceae"
"TRUE","Chroesthes longifolia (Wight) B.Hansen","/taxon/urn:lsid:ipni.org:names:","912230-1","Acanthaceae"
"TRUE","Clinacanthus nutans (Burm.f.) Lindau","/taxon/urn:lsid:ipni.org:names:","46937-1","Acanthaceae"
"TRUE","Clinacanthus spirei Benoist","/taxon/urn:lsid:ipni.org:names:","46939-1","Acanthaceae"
"TRUE","Clistax bahiensis Profice & Leitman","/taxon/urn:lsid:ipni.org:names:","77133192-1","Acanthaceae"
"TRUE","Clistax brasiliensis Mart.","/taxon/urn:lsid:ipni.org:names:","46941-1","Acanthaceae"
"TRUE","Clistax speciosus Nees","/taxon/urn:lsid:ipni.org:names:","46942-1","Acanthaceae"
"TRUE","Codonacanthus pauciflorus (Nees) Nees","/taxon/urn:lsid:ipni.org:names:","46944-1","Acanthaceae"
"TRUE","Codonacanthus sanjappae Karthig., Sumathi, Jayanthi & D.Naras.","/taxon/urn:lsid:ipni.org:names:","77107403-1","Acanthaceae"
"TRUE","Codonacanthus spicatus Hand.-Mazz.","/taxon/urn:lsid:ipni.org:names:","46945-1","Acanthaceae"
"TRUE","Conocalyx laxus Benoist","/taxon/urn:lsid:ipni.org:names:","46952-1","Acanthaceae"
"TRUE","Cosmianthemum angustifolium Bremek.","/taxon/urn:lsid:ipni.org:names:","46956-1","Acanthaceae"
"TRUE","Cosmianthemum anomalum B.L.Burtt & R.M.Sm.","/taxon/urn:lsid:ipni.org:names:","46957-1","Acanthaceae"
"TRUE","Cosmianthemum brookeae Bremek.","/taxon/urn:lsid:ipni.org:names:","46958-1","Acanthaceae"
"TRUE","Cosmianthemum bullatum (N.E.Br.) B.L.Burtt & R.M.Sm.","/taxon/urn:lsid:ipni.org:names:","46959-1","Acanthaceae"
"TRUE","Cosmianthemum dido B.L.Burtt & R.M.Sm.","/taxon/urn:lsid:ipni.org:names:","46960-1","Acanthaceae"
"TRUE","Cosmianthemum guangxiense H.S.Lo & D.Fang","/taxon/urn:lsid:ipni.org:names:","995095-1","Acanthaceae"
"TRUE","Cosmianthemum knoxiifolium (C.B.Clarke) B.Hansen","/taxon/urn:lsid:ipni.org:names:","914954-1","Acanthaceae"
"TRUE","Cosmianthemum latifolium Bremek.","/taxon/urn:lsid:ipni.org:names:","46961-1","Acanthaceae"
"TRUE","Cosmianthemum longiflorum D.Fang & H.S.Lo","/taxon/urn:lsid:ipni.org:names:","995097-1","Acanthaceae"
"TRUE","Cosmianthemum magnifolium Bremek.","/taxon/urn:lsid:ipni.org:names:","46963-1","Acanthaceae"
"TRUE","Cosmianthemum obtusifolium Bremek.","/taxon/urn:lsid:ipni.org:names:","46964-1","Acanthaceae"
"TRUE","Cosmianthemum punctulatum Bremek.","/taxon/urn:lsid:ipni.org:names:","46965-1","Acanthaceae"
"TRUE","Cosmianthemum subglabrum Bremek.","/taxon/urn:lsid:ipni.org:names:","46966-1","Acanthaceae"
"TRUE","Cosmianthemum viriduliflorum (C.Y.Wu & H.S.Lo) H.S.Lo","/taxon/urn:lsid:ipni.org:names:","995096-1","Acanthaceae"
"TRUE","Crabbea acaulis N.E.Br.","/taxon/urn:lsid:ipni.org:names:","46967-1","Acanthaceae"
"TRUE","Crabbea albolutea Thulin","/taxon/urn:lsid:ipni.org:names:","77078085-1","Acanthaceae"
"TRUE","Crabbea cirsioides (Nees) Nees","/taxon/urn:lsid:ipni.org:names:","46969-1","Acanthaceae"
"TRUE","Crabbea coerulea Vollesen","/taxon/urn:lsid:ipni.org:names:","77147119-1","Acanthaceae"
"TRUE","Crabbea glandulosa Vollesen","/taxon/urn:lsid:ipni.org:names:","77147120-1","Acanthaceae"
"TRUE","Crabbea kaessneri S.Moore","/taxon/urn:lsid:ipni.org:names:","46972-1","Acanthaceae"
"TRUE","Crabbea longipes Mildbr.","/taxon/urn:lsid:ipni.org:names:","46973-1","Acanthaceae"
"TRUE","Crabbea migiurtina (Chiov.) Thulin","/taxon/urn:lsid:ipni.org:names:","77078082-1","Acanthaceae"
"TRUE","Crabbea nana (Nees) Nees","/taxon/urn:lsid:ipni.org:names:","46974-1","Acanthaceae"
"TRUE","Crabbea pinnatifida Thulin","/taxon/urn:lsid:ipni.org:names:","77078084-1","Acanthaceae"
"TRUE","Crabbea thymifolia (Chiov.) Thulin","/taxon/urn:lsid:ipni.org:names:","77078083-1","Acanthaceae"
"TRUE","Crabbea velutina S.Moore","/taxon/urn:lsid:ipni.org:names:","46982-1","Acanthaceae"
"TRUE","Crabbea zambiana Vollesen","/taxon/urn:lsid:ipni.org:names:","77147122-1","Acanthaceae"
"TRUE","Crossandra acutiloba Vollesen","/taxon/urn:lsid:ipni.org:names:","995967-1","Acanthaceae"
"TRUE","Crossandra albolineata Benoist","/taxon/urn:lsid:ipni.org:names:","46987-1","Acanthaceae"
"TRUE","Crossandra angolensis S.Moore","/taxon/urn:lsid:ipni.org:names:","46988-1","Acanthaceae"
"TRUE","Crossandra arenicola Vollesen","/taxon/urn:lsid:ipni.org:names:","939081-1","Acanthaceae"
"TRUE","Crossandra armandii Benoist","/taxon/urn:lsid:ipni.org:names:","46989-1","Acanthaceae"
"TRUE","Crossandra baccarinii Fiori","/taxon/urn:lsid:ipni.org:names:","46991-1","Acanthaceae"
"TRUE","Crossandra benoistii Vollesen","/taxon/urn:lsid:ipni.org:names:","995966-1","Acanthaceae"
"TRUE","Crossandra cephalostachya Mildbr.","/taxon/urn:lsid:ipni.org:names:","46995-1","Acanthaceae"
"TRUE","Crossandra cinnabarina Vollesen","/taxon/urn:lsid:ipni.org:names:","995969-1","Acanthaceae"
"TRUE","Crossandra cloiselii S.Moore","/taxon/urn:lsid:ipni.org:names:","46997-1","Acanthaceae"
"TRUE","Crossandra douillotii Benoist","/taxon/urn:lsid:ipni.org:names:","47001-1","Acanthaceae"
"TRUE","Crossandra flava Hook.","/taxon/urn:lsid:ipni.org:names:","47004-1","Acanthaceae"
"TRUE","Crossandra flavicaulis Vollesen","/taxon/urn:lsid:ipni.org:names:","995961-1","Acanthaceae"
"TRUE","Crossandra friesiorum Mildbr.","/taxon/urn:lsid:ipni.org:names:","47005-1","Acanthaceae"
"TRUE","Crossandra fruticulosa Lindau","/taxon/urn:lsid:ipni.org:names:","47006-1","Acanthaceae"
"TRUE","Crossandra grandidieri (Baill.) Benoist","/taxon/urn:lsid:ipni.org:names:","47009-1","Acanthaceae"
"TRUE","Crossandra greenstockii S.Moore","/taxon/urn:lsid:ipni.org:names:","47010-1","Acanthaceae"
"TRUE","Crossandra horrida Vollesen","/taxon/urn:lsid:ipni.org:names:","939082-1","Acanthaceae"
"TRUE","Crossandra humbertii Benoist","/taxon/urn:lsid:ipni.org:names:","47013-1","Acanthaceae"
"TRUE","Crossandra infundibuliformis (L.) Nees","/taxon/urn:lsid:ipni.org:names:","47014-1","Acanthaceae"
"TRUE","Crossandra isaloensis Vollesen","/taxon/urn:lsid:ipni.org:names:","995968-1","Acanthaceae"
"TRUE","Crossandra johanninae Fiori","/taxon/urn:lsid:ipni.org:names:","47016-1","Acanthaceae"
"TRUE","Crossandra leikipiensis Schweinf.","/taxon/urn:lsid:ipni.org:names:","47017-1","Acanthaceae"
"TRUE","Crossandra leucodonta Vollesen","/taxon/urn:lsid:ipni.org:names:","1017520-1","Acanthaceae"
"TRUE","Crossandra longehirsuta Vollesen","/taxon/urn:lsid:ipni.org:names:","995965-1","Acanthaceae"
"TRUE","Crossandra longipes S.Moore","/taxon/urn:lsid:ipni.org:names:","47019-1","Acanthaceae"
"TRUE","Crossandra longispica Benoist","/taxon/urn:lsid:ipni.org:names:","47020-1","Acanthaceae"
"TRUE","Crossandra massaica Mildbr.","/taxon/urn:lsid:ipni.org:names:","47022-1","Acanthaceae"
"TRUE","Crossandra mucronata Lindau","/taxon/urn:lsid:ipni.org:names:","47023-1","Acanthaceae"
"TRUE","Crossandra multidentata Vollesen","/taxon/urn:lsid:ipni.org:names:","995963-1","Acanthaceae"
"TRUE","Crossandra nilotica Oliv.","/taxon/urn:lsid:ipni.org:names:","47024-1","Acanthaceae"
"TRUE","Crossandra nobilis Benoist","/taxon/urn:lsid:ipni.org:names:","47025-1","Acanthaceae"
"TRUE","Crossandra obanensis Heine","/taxon/urn:lsid:ipni.org:names:","47027-1","Acanthaceae"
"TRUE","Crossandra pilosa (Benoist) Vollesen","/taxon/urn:lsid:ipni.org:names:","995964-1","Acanthaceae"
"TRUE","Crossandra pinguior S.Moore","/taxon/urn:lsid:ipni.org:names:","47030-1","Acanthaceae"
"TRUE","Crossandra poissonii Benoist","/taxon/urn:lsid:ipni.org:names:","47031-1","Acanthaceae"
"TRUE","Crossandra praecox Vollesen","/taxon/urn:lsid:ipni.org:names:","939083-1","Acanthaceae"
"TRUE","Crossandra primuloides Lindau","/taxon/urn:lsid:ipni.org:names:","47032-1","Acanthaceae"
"TRUE","Crossandra puberula Klotzsch","/taxon/urn:lsid:ipni.org:names:","47033-1","Acanthaceae"
"TRUE","Crossandra pungens Lindau","/taxon/urn:lsid:ipni.org:names:","47036-1","Acanthaceae"
"TRUE","Crossandra pyrophila Vollesen","/taxon/urn:lsid:ipni.org:names:","939084-1","Acanthaceae"
"TRUE","Crossandra quadridentata Benoist","/taxon/urn:lsid:ipni.org:names:","47037-1","Acanthaceae"
"TRUE","Crossandra raripila Benoist","/taxon/urn:lsid:ipni.org:names:","47038-1","Acanthaceae"
"TRUE","Crossandra rupestris Benoist","/taxon/urn:lsid:ipni.org:names:","47040-1","Acanthaceae"
"TRUE","Crossandra spinescens Dunkley","/taxon/urn:lsid:ipni.org:names:","47043-1","Acanthaceae"
"TRUE","Crossandra spinosa Beck","/taxon/urn:lsid:ipni.org:names:","47044-1","Acanthaceae"
"TRUE","Crossandra stenandrium (Nees) Lindau","/taxon/urn:lsid:ipni.org:names:","47045-1","Acanthaceae"
"TRUE","Crossandra stenostachya (Lindau) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","47046-1","Acanthaceae"
"TRUE","Crossandra strobilifera (Lam.) Benoist","/taxon/urn:lsid:ipni.org:names:","47047-1","Acanthaceae"
"TRUE","Crossandra subacaulis C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","47048-1","Acanthaceae"
"TRUE","Crossandra sulphurea G.Taylor","/taxon/urn:lsid:ipni.org:names:","47049-1","Acanthaceae"
"TRUE","Crossandra tridentata Lindau","/taxon/urn:lsid:ipni.org:names:","47052-1","Acanthaceae"
"TRUE","Crossandra tsingyensis Vollesen","/taxon/urn:lsid:ipni.org:names:","995962-1","Acanthaceae"
"TRUE","Crossandra vestita Benoist","/taxon/urn:lsid:ipni.org:names:","47055-1","Acanthaceae"
"TRUE","Crossandrella adamii Heine","/taxon/urn:lsid:ipni.org:names:","47058-1","Acanthaceae"
"TRUE","Crossandrella cristalensis Champl. & Senterre","/taxon/urn:lsid:ipni.org:names:","77106535-1","Acanthaceae"
"TRUE","Crossandrella dusenii (Lindau) S.Moore","/taxon/urn:lsid:ipni.org:names:","47059-1","Acanthaceae"
"TRUE","Cuenotia speciosa Rizzini","/taxon/urn:lsid:ipni.org:names:","72119-2","Acanthaceae"
"TRUE","Cyclacanthus coccineus S.Moore","/taxon/urn:lsid:ipni.org:names:","47101-1","Acanthaceae"
"TRUE","Cyclacanthus poilanei Benoist","/taxon/urn:lsid:ipni.org:names:","47102-1","Acanthaceae"
"TRUE","Cynarospermum asperrimum (Nees) Vollesen","/taxon/urn:lsid:ipni.org:names:","1008155-1","Acanthaceae"
"TRUE","Cyphacanthus atopus Leonard","/taxon/urn:lsid:ipni.org:names:","75247-2","Acanthaceae"
"TRUE","Danguya pulchella Benoist","/taxon/urn:lsid:ipni.org:names:","47168-1","Acanthaceae"
"TRUE","Dasytropis fragilis Urb.","/taxon/urn:lsid:ipni.org:names:","76929-2","Acanthaceae"
"TRUE","Dianthera americana L.","/taxon/urn:lsid:ipni.org:names:","78915-2","Acanthaceae"
"TRUE","Dianthera anagallis (Mart. & Nees) Hemsl.","/taxon/urn:lsid:ipni.org:names:","47178-1","Acanthaceae"
"TRUE","Dianthera androsaemifolia (Nees) Griseb.","/taxon/urn:lsid:ipni.org:names:","47179-1","Acanthaceae"
"TRUE","Dianthera angusta (Chapm.) Small","/taxon/urn:lsid:ipni.org:names:","78917-2","Acanthaceae"
"TRUE","Dianthera angustifolia (Nees) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","60473784-2","Acanthaceae"
"TRUE","Dianthera appendiculata Ruiz & Pav.","/taxon/urn:lsid:ipni.org:names:","47184-1","Acanthaceae"
"TRUE","Dianthera arvensis Vell.","/taxon/urn:lsid:ipni.org:names:","47185-1","Acanthaceae"
"TRUE","Dianthera brasiliensis Vell.","/taxon/urn:lsid:ipni.org:names:","47189-1","Acanthaceae"
"TRUE","Dianthera breviflora (Nees) Hemsl.","/taxon/urn:lsid:ipni.org:names:","1044104-2","Acanthaceae"
"TRUE","Dianthera calycina (Nees) B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","77160134-1","Acanthaceae"
"TRUE","Dianthera candelariae (Oerst.) Hemsl.","/taxon/urn:lsid:ipni.org:names:","1140399-2","Acanthaceae"
"TRUE","Dianthera candicans (Nees) Benth. & Hook.f. ex Hemsl.","/taxon/urn:lsid:ipni.org:names:","1123723-2","Acanthaceae"
"TRUE","Dianthera cayennensis (Nees) Griseb.","/taxon/urn:lsid:ipni.org:names:","47198-1","Acanthaceae"
"TRUE","Dianthera comata L.","/taxon/urn:lsid:ipni.org:names:","78920-2","Acanthaceae"
"TRUE","Dianthera crassifolia Chapm.","/taxon/urn:lsid:ipni.org:names:","47211-1","Acanthaceae"
"TRUE","Dianthera dasyclados (Mart. ex Nees) Hiern","/taxon/urn:lsid:ipni.org:names:","60473788-2","Acanthaceae"
"TRUE","Dianthera eustachiana (Jacq.) J.F.Gmel.","/taxon/urn:lsid:ipni.org:names:","47222-1","Acanthaceae"
"TRUE","Dianthera glabra (Oerst.) Benth. & Hook.f. ex Hemsl.","/taxon/urn:lsid:ipni.org:names:","47227-1","Acanthaceae"
"TRUE","Dianthera guianensis N.E.Br.","/taxon/urn:lsid:ipni.org:names:","78925-2","Acanthaceae"
"TRUE","Dianthera hookeriana (Nees) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","77160137-1","Acanthaceae"
"TRUE","Dianthera inaequalis (Benth.) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","1116539-2","Acanthaceae"
"TRUE","Dianthera incerta Brandegee","/taxon/urn:lsid:ipni.org:names:","78927-2","Acanthaceae"
"TRUE","Dianthera laeta (Nees) Hiern","/taxon/urn:lsid:ipni.org:names:","47249-1","Acanthaceae"
"TRUE","Dianthera laevilinguis (Nees) Lindau","/taxon/urn:lsid:ipni.org:names:","47251-1","Acanthaceae"
"TRUE","Dianthera lanceolata (Chapm.) Small","/taxon/urn:lsid:ipni.org:names:","78928-2","Acanthaceae"
"TRUE","Dianthera lindeniana (Nees) Hemsl.","/taxon/urn:lsid:ipni.org:names:","1172194-2","Acanthaceae"
"TRUE","Dianthera longiflora (Nees) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","77160138-1","Acanthaceae"
"TRUE","Dianthera oblonga (Nees) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","77160141-1","Acanthaceae"
"TRUE","Dianthera ovata Walter","/taxon/urn:lsid:ipni.org:names:","78931-2","Acanthaceae"
"TRUE","Dianthera pectoralis (Jacq.) J.F.Gmel.","/taxon/urn:lsid:ipni.org:names:","47290-1","Acanthaceae"
"TRUE","Dianthera peploides Griseb.","/taxon/urn:lsid:ipni.org:names:","47291-1","Acanthaceae"
"TRUE","Dianthera pleurolarynx S.F.Blake","/taxon/urn:lsid:ipni.org:names:","78937-2","Acanthaceae"
"TRUE","Dianthera polygaloides S.Moore","/taxon/urn:lsid:ipni.org:names:","78939-2","Acanthaceae"
"TRUE","Dianthera racemosa (Ruiz & Pav.) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","77160142-1","Acanthaceae"
"TRUE","Dianthera reptans (Sw.) J.F.Gmel.","/taxon/urn:lsid:ipni.org:names:","47300-1","Acanthaceae"
"TRUE","Dianthera rigida (Nees) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","60473792-2","Acanthaceae"
"TRUE","Dianthera rugeliana Griseb.","/taxon/urn:lsid:ipni.org:names:","47303-1","Acanthaceae"
"TRUE","Dianthera sagrana (A.Rich.) Griseb.","/taxon/urn:lsid:ipni.org:names:","47305-1","Acanthaceae"
"TRUE","Dianthera secunda (Lam.) Griseb.","/taxon/urn:lsid:ipni.org:names:","47308-1","Acanthaceae"
"TRUE","Dianthera secundiflora Ruiz & Pav.","/taxon/urn:lsid:ipni.org:names:","47309-1","Acanthaceae"
"TRUE","Dianthera sessilis (Jacq.) J.F.Gmel.","/taxon/urn:lsid:ipni.org:names:","47311-1","Acanthaceae"
"TRUE","Dianthera speciosa (Nees) Benth. & Hook.f. ex B.D.Jacks.","/taxon/urn:lsid:ipni.org:names:","77160143-1","Acanthaceae"
"TRUE","Dianthera sulfurea Donn.Sm.","/taxon/urn:lsid:ipni.org:names:","78952-2","Acanthaceae"
"TRUE","Diceratotheca bracteolata J.R.I.Wood & Scotland","/taxon/urn:lsid:ipni.org:names:","77120440-1","Acanthaceae"
"TRUE","Dichazothece cylindracea Lindau","/taxon/urn:lsid:ipni.org:names:","79435-2","Acanthaceae"
"TRUE","Dicladanthera forrestii F.Muell.","/taxon/urn:lsid:ipni.org:names:","47436-1","Acanthaceae"
"TRUE","Dicladanthera glabra R.M.Barker","/taxon/urn:lsid:ipni.org:names:","930801-1","Acanthaceae"
"TRUE","Dicliptera abuensis Blatt.","/taxon/urn:lsid:ipni.org:names:","47437-1","Acanthaceae"
"TRUE","Dicliptera aculeata C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","47438-1","Acanthaceae"
"TRUE","Dicliptera acuminata (Ruiz & Pav.) Juss.","/taxon/urn:lsid:ipni.org:names:","47439-1","Acanthaceae"
"TRUE","Dicliptera adusta Lindau","/taxon/urn:lsid:ipni.org:names:","47440-1","Acanthaceae"
"TRUE","Dicliptera albicaulis (S.Moore) S.Moore","/taxon/urn:lsid:ipni.org:names:","47441-1","Acanthaceae"
"TRUE","Dicliptera albocostata Bremek.","/taxon/urn:lsid:ipni.org:names:","47442-1","Acanthaceae"
"TRUE","Dicliptera alternans Lindau","/taxon/urn:lsid:ipni.org:names:","47443-1","Acanthaceae"
"TRUE","Dicliptera angolensis S.Moore","/taxon/urn:lsid:ipni.org:names:","47444-1","Acanthaceae"
"TRUE","Dicliptera anomala Leonard","/taxon/urn:lsid:ipni.org:names:","79680-2","Acanthaceae"
"TRUE","Dicliptera antidysenterica Ant.Molina","/taxon/urn:lsid:ipni.org:names:","79681-2","Acanthaceae"
"TRUE","Dicliptera aquatica Leonard","/taxon/urn:lsid:ipni.org:names:","79682-2","Acanthaceae"
